scenario,controller,action,external_torque,residual_torque,done,truncated,steps,final_distance,final_speed,mean_torque_norm,score
multi_q1_q2,action_axis_alignee,q0_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.1, 0.0, 0.0, 0.0, 0.0)",False,True,350,1.128670479092e-01,2.851250303833e-02,4.524881063437e+01,-2.679985394309e+02
multi_q1_q2,action_axis_alignee,q1_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,8.386683471140e-02,1.371782381662e-02,4.494348112414e+01,-2.659150506260e+02
multi_q1_q2,action_axis_alignee,q2_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, 0.0, 0.0)",False,True,350,1.443324053717e-02,3.320295076513e-03,4.290816520448e+01,-2.278826236996e+02
multi_q1_q2,action_axis_alignee,q3_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 1.0, 0.0)",False,True,350,1.338669093773e-01,7.889378549327e-02,4.753152521006e+01,-3.258416222164e+02
multi_q1_q2,action_axis_alignee,q4_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 1.0)",False,True,350,6.374381650563e-01,1.876516890695e-04,4.143946031650e+01,-4.104728758664e+02
multi_q1_q2,action_axis_alignee,q0_res-,"(0.0, -4.0, -3.0, 0.0, 0.0)","(-0.1, -0.0, -0.0, -0.0, -0.0)",False,True,350,1.128677562417e-01,2.850940511310e-02,4.524757750628e+01,-2.679927082013e+02
multi_q1_q2,action_axis_alignee,q1_res-,"(0.0, -4.0, -3.0, 0.0, 0.0)","(-0.0, -4.0, -0.0, -0.0, -0.0)",False,True,350,1.639404510956e-01,1.653709409914e-02,4.535076196692e+01,-2.792893522108e+02
multi_q1_q2,action_axis_alignee,q2_res-,"(0.0, -4.0, -3.0, 0.0, 0.0)","(-0.0, -0.0, -3.0, -0.0, -0.0)",False,True,350,4.111624590821e-02,2.255079644098e-01,4.807994069503e+01,-3.758061923966e+02
multi_q1_q2,action_axis_alignee,q3_res-,"(0.0, -4.0, -3.0, 0.0, 0.0)","(-0.0, -0.0, -0.0, -1.0, -0.0)",False,True,350,8.064340249178e-02,7.632107098796e-03,4.394088006910e+01,-2.432128153349e+02
multi_q1_q2,action_axis_alignee,q4_res-,"(0.0, -4.0, -3.0, 0.0, 0.0)","(-0.0, -0.0, -0.0, -0.0, -1.0)",False,True,350,6.183130533062e-01,2.326825303089e-03,4.458435537963e+01,-4.163337045610e+02
multi_q1_q2,action_factorisee,base,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,1.128192229535e-01,2.851087219121e-02,4.524815290274e+01,-2.679784015014e+02
multi_q1_q2,action_factorisee,q0_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.1, 0.0, 0.0, 0.0, 0.0)",False,True,350,1.128670479092e-01,2.851250303833e-02,4.524881063437e+01,-2.679985394309e+02
multi_q1_q2,action_factorisee,q0_res-,"(0.0, -4.0, -3.0, 0.0, 0.0)","(-0.1, 0.0, 0.0, 0.0, 0.0)",False,True,350,1.128677562417e-01,2.850940511310e-02,4.524757750628e+01,-2.679927082013e+02
multi_q1_q2,action_factorisee,base,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,1.128192229535e-01,2.851087219121e-02,4.524815290274e+01,-2.679784015014e+02
multi_q1_q2,action_factorisee,q1_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,8.386683471140e-02,1.371782381662e-02,4.494348112414e+01,-2.659150506260e+02
multi_q1_q2,action_factorisee,q1_res-,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, -4.0, 0.0, 0.0, 0.0)",False,True,350,1.639404510956e-01,1.653709409914e-02,4.535076196692e+01,-2.792893522108e+02
multi_q1_q2,action_factorisee,q1_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,8.386683471140e-02,1.371782381662e-02,4.494348112414e+01,-2.659150506260e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.418353150781e-04,7.938873384208e-02,4.929128267942e+01,-1.272290743349e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res-","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, -3.0, 0.0, 0.0)",False,True,350,4.044729923238e-02,1.116474999585e+00,4.748593342362e+01,-3.690970267594e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.418353150781e-04,7.938873384208e-02,4.929128267942e+01,-1.272290743349e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+,q3_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 1.0, 0.0)",False,True,350,7.764187380055e-02,6.498380776253e-03,4.435207675848e+01,-2.514798289065e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+,q3_res-","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, -1.0, 0.0)",False,True,350,6.216699177728e-02,6.433225667982e-03,4.193350810845e+01,-2.350676029921e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.418353150781e-04,7.938873384208e-02,4.929128267942e+01,-1.272290743349e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+,q4_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 1.0)",False,True,350,7.273404830816e-01,3.360271199892e-04,3.972718556773e+01,-4.401414307309e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+,q4_res-","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, -1.0)",False,True,350,7.580242634307e-01,1.286215866426e-03,4.230706757774e+01,-4.651136964938e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.418353150781e-04,7.938873384208e-02,4.929128267942e+01,-1.272290743349e+02
multi_q1_q2,action_factorisee,"q0_res+,q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.1, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.877558836439e-03,7.939839078806e-02,4.929214083516e+01,-1.275998653079e+02
multi_q1_q2,action_factorisee,"q0_res-,q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(-0.1, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.711202566094e-03,7.937990576555e-02,4.929055896054e+01,-1.275938757585e+02
multi_q1_q2,action_factorisee,q2_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 0.0, 3.0, 0.0, 0.0)",False,True,350,1.443324053717e-02,3.320295076513e-03,4.290816520448e+01,-2.278826236996e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.418353150781e-04,7.938873384208e-02,4.929128267942e+01,-1.272290743349e+02
multi_q1_q2,action_factorisee,"q1_res-,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, -4.0, 3.0, 0.0, 0.0)",False,True,350,4.186117259765e-02,4.083778836283e-03,4.293818865306e+01,-2.358870494873e+02
multi_q1_q2,action_factorisee,q1_res+,"(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,8.386683471140e-02,1.371782381662e-02,4.494348112414e+01,-2.659150506260e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.418353150781e-04,7.938873384208e-02,4.929128267942e+01,-1.272290743349e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res-","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, -3.0, 0.0, 0.0)",False,True,350,4.044729923238e-02,1.116474999585e+00,4.748593342362e+01,-3.690970267594e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.418353150781e-04,7.938873384208e-02,4.929128267942e+01,-1.272290743349e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+,q3_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 1.0, 0.0)",False,True,350,7.764187380055e-02,6.498380776253e-03,4.435207675848e+01,-2.514798289065e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+,q3_res-","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, -1.0, 0.0)",False,True,350,6.216699177728e-02,6.433225667982e-03,4.193350810845e+01,-2.350676029921e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.418353150781e-04,7.938873384208e-02,4.929128267942e+01,-1.272290743349e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+,q4_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 1.0)",False,True,350,7.273404830816e-01,3.360271199892e-04,3.972718556773e+01,-4.401414307309e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+,q4_res-","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, -1.0)",False,True,350,7.580242634307e-01,1.286215866426e-03,4.230706757774e+01,-4.651136964938e+02
multi_q1_q2,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, -3.0, 0.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",True,False,266,3.418353150781e-04,7.938873384208e-02,4.929128267942e+01,-1.272290743349e+02
multi_q1_q3,action_axis_alignee,base,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,7.956173894489e-02,5.916757065520e-04,3.943984774811e+01,-1.843586734041e+02
multi_q1_q3,action_axis_alignee,q0_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.1, 0.0, 0.0, 0.0, 0.0)",False,True,350,7.964030378878e-02,5.924350482807e-04,3.944053899282e+01,-1.844004116961e+02
multi_q1_q3,action_axis_alignee,q1_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,6.206672849279e-02,3.385038301859e-03,3.935225973371e+01,-1.804682550398e+02
multi_q1_q3,action_axis_alignee,q2_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 0.0, 3.0, 0.0, 0.0)",False,True,350,9.111427703602e-02,6.612334124511e-03,3.741014031166e+01,-1.932057104403e+02
multi_q1_q3,action_axis_alignee,q3_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 0.0, 0.0, 1.0, 0.0)",False,True,350,1.423399892368e-02,4.179110904569e-03,4.086327684349e+01,-1.813641254427e+02
multi_q1_q3,action_axis_alignee,q4_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 1.0)",False,True,350,6.838007463384e-01,2.375418883874e-04,3.647741283029e+01,-3.748230524552e+02
multi_q1_q3,action_axis_alignee,q0_res-,"(0.0, -4.0, 0.0, -1.0, 0.0)","(-0.1, -0.0, -0.0, -0.0, -0.0)",False,True,350,7.964076291552e-02,5.911205619696e-04,3.943928221964e+01,-1.843751178195e+02
multi_q1_q3,action_axis_alignee,q1_res-,"(0.0, -4.0, 0.0, -1.0, 0.0)","(-0.0, -4.0, -0.0, -0.0, -0.0)",False,True,350,2.196931411974e-01,8.712155364470e-03,3.935990041370e+01,-2.260602559520e+02
multi_q1_q3,action_axis_alignee,q2_res-,"(0.0, -4.0, 0.0, -1.0, 0.0)","(-0.0, -0.0, -3.0, -0.0, -0.0)",False,True,350,8.034011231945e-02,9.983547035582e-03,4.142034248412e+01,-1.951105021679e+02
multi_q1_q3,action_axis_alignee,q3_res-,"(0.0, -4.0, 0.0, -1.0, 0.0)","(-0.0, -0.0, -0.0, -1.0, -0.0)",False,True,350,9.781657751413e-02,7.062250950090e-03,3.800849032601e+01,-1.867170513632e+02
multi_q1_q3,action_axis_alignee,q4_res-,"(0.0, -4.0, 0.0, -1.0, 0.0)","(-0.0, -0.0, -0.0, -0.0, -1.0)",False,True,350,7.328914325125e-01,3.320887658774e-04,4.084698836826e+01,-4.363344119888e+02
multi_q1_q3,action_factorisee,base,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,7.956173894489e-02,5.916757065520e-04,3.943984774811e+01,-1.843586734041e+02
multi_q1_q3,action_factorisee,q0_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.1, 0.0, 0.0, 0.0, 0.0)",False,True,350,7.964030378878e-02,5.924350482807e-04,3.944053899282e+01,-1.844004116961e+02
multi_q1_q3,action_factorisee,q0_res-,"(0.0, -4.0, 0.0, -1.0, 0.0)","(-0.1, 0.0, 0.0, 0.0, 0.0)",False,True,350,7.964076291552e-02,5.911205619696e-04,3.943928221964e+01,-1.843751178195e+02
multi_q1_q3,action_factorisee,base,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 0.0, 0.0, 0.0, 0.0)",False,True,350,7.956173894489e-02,5.916757065520e-04,3.943984774811e+01,-1.843586734041e+02
multi_q1_q3,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,6.206672849279e-02,3.385038301859e-03,3.935225973371e+01,-1.804682550398e+02
multi_q1_q3,action_factorisee,q1_res-,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, -4.0, 0.0, 0.0, 0.0)",False,True,350,2.196931411974e-01,8.712155364470e-03,3.935990041370e+01,-2.260602559520e+02
multi_q1_q3,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,6.206672849279e-02,3.385038301859e-03,3.935225973371e+01,-1.804682550398e+02
multi_q1_q3,action_factorisee,"q1_res+,q2_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 3.0, 0.0, 0.0)",False,True,350,1.206294898954e-01,5.313172840200e-03,3.724852350285e+01,-2.018956906151e+02
multi_q1_q3,action_factorisee,"q1_res+,q2_res-","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, -3.0, 0.0, 0.0)",False,True,350,6.149837609569e-02,4.248311688989e-03,4.129001802146e+01,-1.892181247266e+02
multi_q1_q3,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,6.206672849279e-02,3.385038301859e-03,3.935225973371e+01,-1.804682550398e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 0.0)",True,False,251,1.866263476059e-04,7.761257677006e-02,4.773058076310e+01,-8.094193629511e+01
multi_q1_q3,action_factorisee,"q1_res+,q3_res-","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, -1.0, 0.0)",False,True,350,1.024117641830e-01,3.547716589684e-03,3.789906653766e+01,-1.885926018168e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 0.0)",True,False,251,1.866263476059e-04,7.761257677006e-02,4.773058076310e+01,-8.094193629511e+01
multi_q1_q3,action_factorisee,"q1_res+,q3_res+,q4_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 1.0)",False,True,350,7.273436712938e-01,1.002733620772e-04,3.653998462936e+01,-3.894105019790e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+,q4_res-","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, -1.0)",False,True,350,7.580226785362e-01,1.329886969945e-03,4.133578699797e+01,-4.399409388528e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 0.0)",True,False,251,1.866263476059e-04,7.761257677006e-02,4.773058076310e+01,-8.094193629511e+01
multi_q1_q3,action_factorisee,"q0_res+,q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.1, 4.0, 0.0, 1.0, 0.0)",True,False,251,3.964093607463e-03,7.760674248049e-02,4.773144280065e+01,-8.133522660995e+01
multi_q1_q3,action_factorisee,"q0_res-,q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(-0.1, 4.0, 0.0, 1.0, 0.0)",True,False,251,3.620865086060e-03,7.761841821873e-02,4.772985030291e+01,-8.130570464844e+01
multi_q1_q3,action_factorisee,q3_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 0.0, 0.0, 1.0, 0.0)",False,True,350,1.423399892368e-02,4.179110904569e-03,4.086327684349e+01,-1.813641254427e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 0.0)",True,False,251,1.866263476059e-04,7.761257677006e-02,4.773058076310e+01,-8.094193629511e+01
multi_q1_q3,action_factorisee,"q1_res-,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, -4.0, 0.0, 1.0, 0.0)",False,True,350,4.199591727223e-02,1.627118882916e-03,4.089542133740e+01,-1.868590197646e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 0.0)",True,False,251,1.866263476059e-04,7.761257677006e-02,4.773058076310e+01,-8.094193629511e+01
multi_q1_q3,action_factorisee,"q1_res+,q2_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 3.0, 1.0, 0.0)",False,True,350,8.789122553228e-02,5.586921288491e-03,3.866232093075e+01,-1.968961112311e+02
multi_q1_q3,action_factorisee,"q1_res+,q2_res-,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, -3.0, 1.0, 0.0)",False,True,350,8.425300180957e-02,1.290163583259e-02,4.308498790573e+01,-2.198948590058e+02
multi_q1_q3,action_factorisee,q1_res+,"(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 0.0, 0.0)",False,True,350,6.206672849279e-02,3.385038301859e-03,3.935225973371e+01,-1.804682550398e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 0.0)",True,False,251,1.866263476059e-04,7.761257677006e-02,4.773058076310e+01,-8.094193629511e+01
multi_q1_q3,action_factorisee,"q1_res+,q3_res-","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, -1.0, 0.0)",False,True,350,1.024117641830e-01,3.547716589684e-03,3.789906653766e+01,-1.885926018168e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 0.0)",True,False,251,1.866263476059e-04,7.761257677006e-02,4.773058076310e+01,-8.094193629511e+01
multi_q1_q3,action_factorisee,"q1_res+,q3_res+,q4_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 1.0)",False,True,350,7.273436712938e-01,1.002733620772e-04,3.653998462936e+01,-3.894105019790e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+,q4_res-","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, -1.0)",False,True,350,7.580226785362e-01,1.329886969945e-03,4.133578699797e+01,-4.399409388528e+02
multi_q1_q3,action_factorisee,"q1_res+,q3_res+","(0.0, -4.0, 0.0, -1.0, 0.0)","(0.0, 4.0, 0.0, 1.0, 0.0)",True,False,251,1.866263476059e-04,7.761257677006e-02,4.773058076310e+01,-8.094193629511e+01
